AISHE_ID,CollegeName,State,Teacher,Student,Hostels,Labs,PhD,S_F_Ratio,Predicted Rank
C-40820,"A.K.College,Bheden",Odisha,6,385,0,0.0,82,64.16666667,53.15148
C-36531,A.K.D. DHARMARAJA COLLEGE FOR,Tamil Nadu,52,1155,1,10.0,80,22.21153846,136.40373
C-954,"A.K.DOSHI MAHILA ARTS, COMM. &.",Gujarat,24,2062,0,10.0,75,85.91666667,227.09969
C-43826,A.K.G. Memorial Co-operative,Kerala,25,218,2,0.0,99,8.72,33.390553
C-61208,A.K.GOPALAN DEGREE COLLEGE,Bihar,22,1777,0,10.0,81,80.77272727,199.31454
C-28972,A.K.P. College Khurja (Bulandshahr),Uttar Pradesh,20,2612,0,10.0,78,130.6,283.4497
C-18031,A.K.R.G. College of Engineering,Andhra Pradesh,102,618,2,10.0,82,6.058823529,81.505325
C-24096,A.K.R.G. DEGREE COLLEGE,Andhra Pradesh,14,1132,0,10.0,72,80.85714286,131.63313
C-42771,"A.k.S.College,Japla",Jharkhand,65,7506,0,10.0,85,115.4769231,783.7325
C-16591,A.K.T. Memorial College of,Tamil Nadu,81,1013,2,10.0,63,12.50617284,118.953476
C-14787,A.K.T. Memorial College of,Tamil Nadu,24,259,0,10.0,76,10.79166667,38.34956
C-8536,"A.L. Prasad Degree College,",Karnataka,10,72,3,10.0,31,7.2,12.400669
C-26403,A.L.Choudhury College,Assam,27,742,0,0.0,36,27.48148148,83.81741
C-32711,A.L.College of Education,Andhra Pradesh,20,113,1,10.0,81,5.65,20.861061
C-29583,"A.L.Y. College, Tribeniganj",Bihar,125,2123,2,10.0,75,16.984,236.86938
C-37211,A.M Reddy College of Education,Andhra Pradesh,1,115,0,10.0,80,115.0,20.996788
C-28099,A.M. COLLEGE OF EDUCATION,Haryana,10,192,0,10.0,77,19.2,30.161596
C-31001,"A.M. Linganna College of Education,",Andhra Pradesh,8,50,0,10.0,77,6.25,14.431314
C-39491,A.M. Reddy Memorial College of,Andhra Pradesh,45,546,0,10.0,56,12.13333333,68.60078
C-18114,A.M. Reddy Memorial College of,Andhra Pradesh,149,974,2,10.0,67,6.536912752,116.66312
C-24436,"A.M.A.L. Degree College,",Andhra Pradesh,47,975,1,10.0,72,20.74468085,116.13637
C-20960,"A.M.C College, 18th Km. Bannerghatta",Karnataka,53,759,2,10.0,77,14.32075472,94.544266
C-12867,A.M.College,Bihar,29,3504,1,10.0,49,120.8275862,368.33783
C-24386,A.M.G. College of Education for Women,Andhra Pradesh,9,48,0,10.0,66,5.333333333,13.182682
C-32769,A.M.G.Degree College for Women,Andhra Pradesh,10,224,1,10.0,81,22.4,34.32735
C-8762,A.M.M. College Benipur,Bihar,67,1796,0,10.0,58,26.80597015,198.13017
C-956,A.M.P. LAW COLLEGE-RAJKOT,Gujarat,7,476,0,0.0,77,68.0,63.243927
C-60877,A.N.A. Institute of Pharmaceutica,Uttar Pradesh,4,49,1,10.0,51,12.25,11.335957
C-44538,A.N.A.C. WARORA,Maharashtra,17,396,0,10.0,63,23.29411765,53.72101
C-12939,A.N.College,Bihar,82,9085,1,10.0,68,110.79268290000002,941.18976
C-8787,A.N.D. College,Bihar,10,4128,1,10.0,89,412.8,439.31384
C-12105,"A.N.D.N.N.M. MAHAVIDYALAYA,",Uttar Pradesh,55,2804,0,10.0,96,50.98181818,307.95932
C-12244,"A.N.D.T.T. COLLEGE,",Uttar Pradesh,5,115,0,10.0,80,23.0,21.004578
C-30924,"A.N.K. Degree College, Gorantla",Andhra Pradesh,15,290,0,10.0,34,19.33333333,37.52207
C-25362,A.N.R. COLLEGE,Andhra Pradesh,71,1364,2,10.0,97,19.21126761,161.45335
C-25310,A.N.R. P.L. ARTS & SCIENCE,Andhra Pradesh,7,189,0,10.0,76,27.0,29.722042
C-12883,"A.N.S. College, Barh",Bihar,20,5973,2,10.0,63,298.65,621.6763
C-12880,"A.N.S. College,Nabinagar",Bihar,8,2204,1,10.0,73,275.5,240.4675
C-12892,A.N.S.College,Bihar,41,1148,0,10.0,57,28.0,131.14151
C-10947,"A.P College, Raruan",Odisha,31,1810,0,10.0,95,58.38709677,205.89307
C-57462,A.P. DEGREE COLLEGE UNCHAGAON,Uttar Pradesh,1,495,0,0.0,55,495.0,61.43055
C-14149,A.P. Gupta & Srimati Geeta Devi Mahila,Uttar Pradesh,9,476,0,0.0,66,52.88888889,61.52861
C-12770,A.P. SEN MEMORIAL GIRLS DEGREE,Uttar Pradesh,29,1082,0,10.0,65,37.31034483,125.653305
C-53003,"A.P. SINGH DEGREE COLLEGE,",Uttar Pradesh,29,558,0,10.0,88,19.24137931,75.229675
C-36569,A.P.A. COLLEGE OF ARTS &,Tamil Nadu,148,2235,1,10.0,57,15.10135135,245.42307
C-41140,A.P.C. Mahalaxmi College for,Tamil Nadu,87,1941,1,10.0,90,22.31034483,220.15425
C-39853,"A.P.College,Sujanpur,Jajpur",Odisha,10,442,0,0.0,93,44.2,60.9595
C-321,A.P.M.C. COLLEGE OF PHARMACEUTI,Gujarat,18,116,0,10.0,77,6.444444444,20.94368
C-33442,"A.P.N. College, Sadar, Jabalpur",Madhya Pradesh,41,737,0,10.0,91,17.97560976,94.69672
C-32778,A.P.Residential Degree College,Andhra Pradesh,26,276,1,10.0,49,10.61538462,38.77358
C-15316,"A.P.S COLLEGE,BAJNA",Uttar Pradesh,5,100,0,10.0,48,20.0,16.966658
C-56494,"A.P.S COLLEGE,KHIWAI",Uttar Pradesh,10,93,0,10.0,61,9.3,17.025993
C-28905,A.P.S. COLLEGE OF EDUCATION,Uttar Pradesh,26,265,0,10.0,67,10.19230769,38.599167
C-42337,"A.P.S. MAHAVIDYALAYA,",Uttar Pradesh,1,655,0,10.0,76,655.0,82.84762
C-58031,A.P.S. SHIKSHAN PRASHIKSHAN,Rajasthan,13,198,0,10.0,89,15.23076923,31.727219
C-40984,"A.P.S.College,Roth",Odisha,22,690,3,10.0,84,31.36363636,88.053734
C-60161,"A.P.TRIVEDI LAW COLLEGE,",Gujarat,4,112,0,10.0,96,28.0,21.973911
C-24433,A.Q.J. Centre for P.G. Studies,Andhra Pradesh,21,155,0,10.0,88,7.380952381,26.449347
C-24451,A.Q.J. Degree College,Andhra Pradesh,5,87,0,10.0,71,17.4,16.979649
C-29088,A.R. INSTITUTE OF MANAGEMENT,Uttar Pradesh,38,782,0,10.0,58,20.57894737,93.44607
C-51304,"A.R.C. DEGREE COLLEGE, SANT KABIR",Uttar Pradesh,8,1704,0,10.0,97,213.0,194.69757
C-35894,"A.R.C. Viswanathan College,",Tamil Nadu,16,326,0,10.0,36,20.375,41.646988
C-172,A.R.COLLEGE OF PHARMACY & G.H.P.,Gujarat,18,308,2,10.0,67,17.11111111,44.02279
C-65,A.R.COLLEGE OF PHARMACY & G.H.P.,Gujarat,9,113,2,0.0,71,12.55555556,18.664013
C-25039,A.R.J. College of Engineering and,Tamil Nadu,120,448,2,10.0,65,3.733333333,60.406414
C-25044,A.R.J. Institute of Management,Tamil Nadu,11,29,2,10.0,89,2.636363636,11.456771
C-17696,"A.R.M.First Grade college,Davangere",Karnataka,18,372,0,0.0,53,20.66666667,48.512875
C-28870,A.S. (P.G.) College Mawana,Uttar Pradesh,13,781,0,10.0,47,60.07692308,90.76465
C-55986,A.S. BATESWAR DAYAL,Uttar Pradesh,9,178,0,10.0,74,19.77777778,28.251036
C-12449,A.S. BATESWAR DAYAL MEMO.,Uttar Pradesh,21,1355,0,10.0,61,64.52380952,152.26768
C-14922,A.S. College of Education,Tamil Nadu,10,200,0,10.0,64,20.0,30.233492
C-27620,"A.S. Group of Institutions, Khanna",Punjab,11,128,0,0.0,83,11.63636364,21.319075
C-28385,A.S. KHARB MEMORIAL COLLEGE OF,Haryana,16,198,0,10.0,66,12.375,30.140656
C-29396,A.S.College Khanna,Punjab,72,1992,0,10.0,86,27.66666667,224.01897
C-29423,"A.S.College of Education, Kalalmajra",Punjab,13,159,1,10.0,84,12.23076923,26.64383
C-39741,"A.S.College,Balia, Jajpur",Odisha,14,1380,1,10.0,77,98.57142857,157.80302
C-39685,"A.S.College,Tirtol, Jagatsinghpur",Odisha,59,1012,3,10.0,94,17.15254237,123.97716
C-26328,A.S.Degree College Tugalli,Andhra Pradesh,13,461,0,10.0,73,35.46153846,62.18432
C-40914,"A.S.Degree College,Subdega",Odisha,6,358,0,0.0,75,59.66666667,49.35382
C-58182,A.S.E.College of Education,Madhya Pradesh,16,182,0,10.0,62,11.375,27.919823
C-24046,A.S.Govt.Degree College for,Andhra Pradesh,47,1054,2,10.0,48,22.42553191,119.829796
C-39265,A.S.M & A.W. D Women's Degree,Andhra Pradesh,1,322,0,10.0,85,322.0,46.77221
C-27325,"A.S.M. College for Women, Fort Road,",Telangana,32,725,0,10.0,49,22.65625,85.80423
C-39489,"A.S.N Pharmacy College, Tenali",Andhra Pradesh,31,347,1,10.0,42,11.19354839,45.0752
C-17970,A.S.N. Women's Engineering,Andhra Pradesh,23,283,1,10.0,63,12.30434783,40.645004
C-24463,A.S.N.M. GOVT. DEGREE,Andhra Pradesh,26,514,1,10.0,92,19.76923077,71.048035
C-45622,A.T.S.V.S. (AKILA THIRUVITHAM,Tamil Nadu,31,248,2,10.0,97,8.0,38.392876
C-24151,"A.U.Campus, Vzm",Andhra Pradesh,29,169,0,0.0,57,5.827586207,24.546011
C-25729,"A.V. College of Arts, Science & Commerce",Telangana,120,3057,0,10.0,37,25.475,323.82886
C-8018,A.V.ABDURAHIMAN HAJI ARTS &,Kerala,49,938,2,10.0,80,19.14285714,113.674065
C-24992,A.V.C. College of Engineering,Tamil Nadu,123,1643,2,10.0,74,13.35772358,187.23485
C-35865,"A.V.C. College, Mannampandal,",Tamil Nadu,288,5250,2,10.0,86,18.22916667,562.78046
C-798,A.V.D.SAVJANI ARTS & COMMERCE,Gujarat,13,710,0,0.0,77,54.61538462,87.955414
C-1001,A.V.HIRANI COLLEGE OF JOURNALISM &,Gujarat,8,258,0,0.0,66,32.25,36.246895
C-17698,"A.V.K. Women's college,",Karnataka,23,1737,0,10.0,75,75.52173913,194.04587
C-33222,"A.V.M COLLEGE OF EDUCATION,",Telangana,11,165,0,10.0,71,15.0,26.467812
C-52637,A.V.P. College of Arts and Science,Tamil Nadu,44,1194,1,10.0,63,27.13636364,137.10646
C-50,"A.V.Parekh Technical Institute,",Gujarat,102,1343,3,10.0,77,13.16666667,156.10971
C-23828,A.V.R. and V.P.R. Degree College,Andhra Pradesh,10,277,0,10.0,80,27.7,40.828934
C-25409,A.V.R. DEGREE COLLEGE,Andhra Pradesh,1,308,0,10.0,52,308.0,42.267525
C-14140,"A.V.R.L. Degree College,",Uttar Pradesh,30,1365,0,10.0,65,45.5,154.44029
C-9550,A.V.S College of Arts & Science,Tamil Nadu,178,5100,2,10.0,99,28.65168539,546.2113
C-14431,A.V.S. College of Education,Tamil Nadu,13,192,2,10.0,68,14.76923077,29.546381
C-17778,"A.V.S. College of Education, Gantekanive,",Karnataka,16,135,0,10.0,70,8.4375,22.763514
C-31774,"A.V.S.S COLLEGE.BANULI ,",Madhya Pradesh,11,57,0,0.0,57,5.181818182,11.9761
C-35899,"A.V.V.M. Sri Pushpam College,",Tamil Nadu,363,7832,2,10.0,54,21.57575758,821.2096
C-40891,"A.W.D.I.,Sector-6,Bastia",Odisha,7,116,2,10.0,93,16.57142857,22.032074
C-43863,"A.W.H. Al-Badar Special College, Near",Kerala,5,69,0,10.0,45,13.8,12.992658
C-14208,"A.Y.T. College of Education, Ghataila Gaji,",Uttar Pradesh,15,258,0,10.0,77,17.2,38.27059
C-51197,A.Y.T. INSTUTITE OF HIGHER,Uttar Pradesh,6,103,0,10.0,73,17.16666667,19.063957
C-60878,A.Y.T. Teachers training,Bihar,11,109,0,10.0,48,9.909090909,18.071781
C-10261,"A&M Institute of Computer & Technology ,",Punjab,32,472,2,10.0,68,14.75,62.69676
C-18145,A1 Global Institute of Engineering &,Andhra Pradesh,122,1208,2,10.0,81,9.901639344,143.13145
C-49143,AAA COLLEGE OF ENGINEERING,Tamil Nadu,67,773,2,10.0,93,11.53731343,99.07936
C-45727,AAB COLLEGE OF NURSING (Inst. Code -,Tamil Nadu,31,156,2,10.0,82,5.032258065,26.176958
C-16066,"Aachary Baldev College, Kopa",Uttar Pradesh,3,1394,0,10.0,33,464.66666669999995,149.77776
C-21657,Aadarsh Art.& Comm. College Nai,Chattisgarh,13,429,0,10.0,72,33.0,58.60647
C-47402,"AADARSH B ED COLLEGE, PALARI, SEONI",Madhya Pradesh,2,96,0,10.0,63,48.0,17.513367
C-38496,"Aadarsh B.Ed. College, Jaipur",Rajasthan,16,187,0,10.0,60,11.6875,28.38882
C-60423,"Aadarsh Mahavidyalaya, Datrenga,",Chattisgarh,39,525,1,10.0,82,13.46153846,70.86903
C-39019,"Aadarsh Mahavidyalaya, Jaipur",Rajasthan,8,307,0,10.0,35,38.375,39.3634
C-34354,Aadarsh Shikshan Prasarak,Maharashtra,6,0,1,10.0,77,0.0,6.5882998
C-26671,Aadarsha Chitrakala Mahavidyalay,Karnataka,2,12,0,0.0,77,6.0,7.056929
C-52967,AADHARSHILA TEACHER TRAINING,Uttar Pradesh,4,460,0,10.0,49,115.0,57.74803
C-35799,"Aadhavan Arts and Science College,",Tamil Nadu,40,824,0,10.0,52,20.6,96.78308
C-45798,AADHI BHAGAWAN COLLEGE OF,Tamil Nadu,31,416,2,10.0,35,13.41935484,50.95051
C-58219,Aadhya Mahavidhyalya,Madhya Pradesh,16,189,0,10.0,91,11.8125,30.778091
C-47086,"AADI COLLEGE OF NURSING, JAIPUR",Rajasthan,15,109,2,10.0,70,7.266666667000001,19.604794
C-55564,"Aadi Shakti Degree College,",Uttar Pradesh,6,1264,0,10.0,71,210.66666669999998,144.5439
C-55014,Aadilakshmi college of Education,Andhra Pradesh,7,54,0,10.0,75,7.714285714,14.628485
C-59141,"AADINATH COLLEGE OF EDUCATION,",Uttar Pradesh,29,482,0,10.0,82,16.62068966,66.154915
C-31499,AADINATH INSTITUTE OF INFORMATION,Madhya Pradesh,1,0,0,10.0,42,0.0,3.573062
C-53205,AADISHREE GIRLS COLLEGE FOR,Uttar Pradesh,8,108,0,10.0,76,13.5,19.883024
C-47,AADISHWAR COLLEGE OF TECHNOLOGY-,Gujarat,51,724,0,10.0,86,14.19607843,92.60464
C-24806,"Aaditya Degree College,",Andhra Pradesh,18,626,0,10.0,71,34.77777778,79.19704
C-24813,"Aaditya PG College, Nellore",Andhra Pradesh,9,111,0,10.0,48,12.33333333,18.310875
C-34299,Aai Tuljabhavani Shikshan,Maharashtra,3,213,0,0.0,53,71.0,29.836876
C-5979,Aakar Adhyapan Mandir M. Ed.,Gujarat,7,100,1,10.0,79,14.28571429,19.117865
C-59903,AAKAR COLLEGE,Rajasthan,6,27,0,0.0,45,4.5,7.713764
C-53427,AAKAR COLLEGE OF MANAGEMENT,Maharashtra,6,165,0,10.0,51,27.5,25.073584
C-18889,Aakar Institute of Management,Maharashtra,10,167,0,10.0,44,16.7,24.934282
C-10683,"Aakash College of Education,",Haryana,16,276,0,10.0,32,17.25,35.72129
C-10650,"Aakash College of Education, Jind",Haryana,32,273,0,10.0,77,8.53125,40.178547
C-22418,"Aakash College of Education, Vill.",Haryana,23,271,0,10.0,74,11.7826087,39.747562
C-54912,AAKASH DEEP TEACHER TRAINING,Rajasthan,17,190,0,10.0,53,11.17647059,28.348286
C-21999,"Aakash Degree College,",Telangana,17,302,0,10.0,85,17.76470588,44.268936
C-34199,Aakash Educational Society,Maharashtra,9,297,0,0.0,57,33.0,40.597122
C-33047,"Aakriti Institute of Fine Arts,",Madhya Pradesh,4,13,0,10.0,76,3.25,7.705236
C-51419,AALA HAZRAT KANYA DEGREE,Uttar Pradesh,12,455,0,10.0,72,37.91666667,61.3657
C-53899,AALAP ACADEMY,Madhya Pradesh,10,153,0,10.0,73,15.3,25.146416
C-59061,AALIM MUHAMMED SALEGH,Tamil Nadu,32,365,2,10.0,62,11.40625,50.399044
C-16533,Aalim Muhammed Salegh College,Tamil Nadu,176,1508,1,10.0,77,8.568181818,174.5924
C-55193,AAMNA LAW COLLEGE,Uttar Pradesh,18,401,0,0.0,92,22.27777778,55.745205
C-47870,AANAND COLLEGE OF NURSING,Gujarat,20,331,2,10.0,99,16.55,48.7311
C-46362,AANASAGAR MAHILA T T COLLEGE,Rajasthan,7,193,0,10.0,87,27.57142857,30.969599
C-59344,"AAPESHWAR COLLEGE, RAMSEEN",Rajasthan,8,95,0,10.0,57,11.875,16.988148
C-59590,AAR MAHAVEER ENGINEERING,Telangana,77,540,0,10.0,68,7.012987012999999,70.61752
C-57406,AARADHANA DEGREE COLLEGE,Rajasthan,7,269,0,10.0,65,38.42857143,38.9702
C-58565,AARBEE College of Nursing,Chattisgarh,6,75,1,10.0,72,12.5,16.078602
C-60355,AAROGYA HOMOEOPATHIC MEDICAL,Rajasthan,10,60,1,10.0,92,6.0,17.046532
C-54546,AARSH SADHANA MAHAVIDYALA,Rajasthan,9,376,0,10.0,77,41.77777778,53.132874
C-10224,Aarupadai Veedu Institute of,Tamil Nadu,191,2565,3,10.0,73,13.42931937,283.71185
C-10217,Aarupadai Veedu Medical College and,Pondicherry,137,1676,2,10.0,79,12.23357664,191.78555
C-51563,AARYA-VEER COLLEGE OF ENGINEERING,Gujarat,16,199,1,10.0,76,12.4375,30.955528
C-28127,"AARYAN COLLEGE OF EDUCATION,",Haryana,12,200,0,10.0,69,16.66666667,30.58356
C-54234,"Aaryan Mahila Mahavidyalaya, Shishu",Rajasthan,13,692,0,0.0,73,53.23076923,85.364944
C-59075,AARYAVEER HOMOEOPATHY MEDICAL,Gujarat,2,166,2,10.0,78,83.0,27.058481
C-60046,AARYAWART MAHAVIDHYALAY,Madhya Pradesh,13,81,0,10.0,73,6.230769231,16.919716
C-14466,Aasee College of Education,Tamil Nadu,1,0,0,10.0,62,0.0,4.981754
C-47917,"AASHLAR BUSINESS SCHOOL ,",Uttar Pradesh,18,154,0,10.0,59,8.555555556,24.314198
C-48792,AASHRITHA DEGREE COLLEGE,Telangana,13,140,0,0.0,68,10.76923077,21.742365
C-53512,AASRA COLLEGE KARANPUR,Uttar Pradesh,22,454,0,10.0,96,20.63636364,64.04849
C-22204,"Aasra Institute of Advance Studies,",Punjab,61,1046,2,10.0,71,17.14754098,123.510025
C-10585,Aastha College of Education,Haryana,9,400,0,10.0,44,44.44444444,50.679405
C-54135,AASTHA INSTITUTE OF SCIENCE and,Madhya Pradesh,4,109,0,10.0,88,27.25,20.827547
C-51334,Aatam Prakash Adarsh,Uttar Pradesh,1,1771,0,10.0,77,1771.0,197.10971
C-18807,Aathwale Social Work,Maharashtra,11,284,1,0.0,91,25.81818182,40.945663
C-38358,"Aatma Ram TT College, Jaipur",Rajasthan,8,241,0,10.0,91,30.125,37.080166
C-38394,"Aatmaram College, Jaipur",Rajasthan,7,1107,0,10.0,73,158.1428571,129.04443
C-57680,Aatmaram S.V.S. College,Rajasthan,7,360,0,10.0,79,51.42857143,51.227695
C-25126,"Aayojan School of Architecture,",Rajasthan,61,695,2,10.0,93,11.39344262,90.85625
C-56617,Aayushman Institute of Medical,Rajasthan,18,148,2,10.0,63,8.222222222000001,23.864233
C-39230,Aazad College of Education,Andhra Pradesh,1,84,0,10.0,58,84.0,15.707323
C-15876,"Aazad Hind Mahavidyalaya, Chakramji",Uttar Pradesh,2,392,0,10.0,84,196.0,55.537113
C-6310,ABACUS Institute of Engineering,West Bengal,61,742,4,10.0,62,12.16393443,90.086044
C-31192,ABACUS INSTITUTE OF TECHNOLOGY,Madhya Pradesh,9,146,0,10.0,63,16.22222222,23.601664
C-11017,Abasaheb Garware Institute of,Maharashtra,10,78,0,0.0,56,7.8,13.451464
C-43155,"Abasaheb Parvekar Arts, Commerce",Maharashtra,8,456,0,10.0,90,57.0,63.946754
C-21149,"Abbas Khan College for Women,Durga",Karnataka,43,375,0,10.0,78,8.720930232999999,53.099136
C-49524,ABBNOOR INSTITUTE OF INFORMATION,Punjab,16,84,1,10.0,48,5.25,15.045213
C-60541,ABBS SCHOOL OF LAW,Karnataka,4,6,0,10.0,76,1.5,6.7073197
C-59622,ABC COLLEGE OF EDUCATION,Bihar,17,164,0,10.0,77,9.647058824,26.773415
C-16138,"Abdul Aziz Ansari Degree College,",Uttar Pradesh,1,0,0,10.0,77,0.0,6.038274
C-56368,ABDUL GAFFAR MAHAVIDYALA,Uttar Pradesh,6,822,0,10.0,95,137.0,103.724724
C-31722,"Abdul Hamid Unani Chikitsa College,",Madhya Pradesh,34,236,1,10.0,48,6.941176471,33.886795
C-57979,ABDUL JABBAR COLLEGE OF EDUCATION,West Bengal,32,266,0,10.0,62,8.3125,38.448967
C-57944,ABDUL KALAM COLLEGE OF EDUCATION,Uttar Pradesh,16,311,0,10.0,48,19.4375,42.226894
C-19892,Abdul Kalam Institute of Technological,Telangana,126,400,2,10.0,58,3.174603175,53.946632
C-56377,Abdul Razaq Memorial Degree,Uttar Pradesh,10,506,0,10.0,89,50.6,69.485016
C-59882,Abdul Razzak Quadri Institute of P.,Maharashtra,5,9,0,10.0,48,1.8,5.1242037
C-13347,"Abdul Razzaq Degree College, Joya",Uttar Pradesh,71,4631,0,10.0,100,65.22535211,494.97977
C-58026,ABDUL SAHEB B.ED COLLEGE,West Bengal,20,100,0,10.0,71,5.0,18.588272
C-57513,ABDUL SAHID MAHAVIDHYALAYA KASIMPUR,Uttar Pradesh,8,76,0,10.0,45,9.5,13.848954
C-51907,ABDUL SAMAD COLLEGE OF EDUCATION,Maharashtra,4,78,0,10.0,90,19.5,18.578144
C-48949,ABDUL SATTAR KHAN MAHAVIDHYAL,Uttar Pradesh,2,268,0,0.0,55,134.0,36.879105
C-16151,"Abdul Usman Mahavidyalaya, Raypur",Uttar Pradesh,13,1688,0,10.0,80,129.8461538,189.737
C-54086,ABDULLA DEGREE COLLEGE,Uttar Pradesh,4,449,0,10.0,91,112.25,63.117023
C-54275,ABDUR RAHIM PANCHANAN PAL,West Bengal,28,293,0,10.0,66,10.46428571,42.07291
C-48708,ABDUS SATTAR MEMORIAL,West Bengal,20,362,2,10.0,86,18.1,51.902718
C-46112,"ABES ENGINEERING COLLEGE,",Uttar Pradesh,369,4346,2,10.0,73,11.77777778,471.21213
C-46141,"ABES INSTITUTE OF TECHNOLOGY,",Uttar Pradesh,109,1618,2,10.0,69,14.8440367,183.51794
C-18255,"Abha College of Engineering,",Maharashtra,108,1086,2,10.0,63,10.05555556,126.9828
C-61207,ABHA TEACHERS TRAINING,Bihar,16,20,0,10.0,73,1.25,8.07228
C-12215,ABHA YADAV SMARAK KANYA DEG.,Uttar Pradesh,8,393,0,0.0,74,49.125,53.619793
C-12096,ABHAIVEER SMRATI MAHAVIDYALA,Uttar Pradesh,37,2208,0,10.0,77,59.67567568,242.82109
C-12465,"ABHAY BALIKA MAHAVIDYALAYA, RANIPUR,",Uttar Pradesh,21,750,0,10.0,88,35.71428571,95.20406
C-57228,Abhay College of Commerce and Education,Uttar Pradesh,17,291,0,10.0,90,17.11764706,43.16539
C-13521,"Abhay Mahavidyalaya Tarna,",Uttar Pradesh,37,840,0,10.0,81,22.7027027,103.58351
C-51669,Abhay Narayan Singh Memorial,Uttar Pradesh,3,126,0,10.0,94,42.0,23.306396
C-57756,ABHAY PRATAP SINGH DEGREE,Uttar Pradesh,5,336,0,10.0,90,67.2,48.823
C-12703,ABHAY PRATAP SINGH DEGREE,Uttar Pradesh,18,2041,0,10.0,84,113.3888889,226.60933
C-33520,Abhay Shikshan Kendra,Maharashtra,9,456,0,0.0,87,50.66666667,62.301384
C-34071,Abhay Shikshan Kendra,Maharashtra,20,795,0,0.0,59,39.75,93.705345
C-33982,Abhay Shikshan Kendras,Maharashtra,6,66,0,10.0,85,11.0,16.889715
C-44098,Abhaya Ayurveda Sanskrit,Odisha,6,143,0,10.0,60,23.83333333,23.023636
C-40234,Abhaya College of Nursing,Karnataka,46,325,3,10.0,56,7.065217391,45.364014
C-60815,Abhaya Group of Institution,Karnataka,14,118,2,10.0,44,8.428571429,18.896177
C-44682,Abhedananda Mahavidyalaya,West Bengal,57,3439,1,10.0,81,60.33333333,369.3796
C-47430,"Abhigyan Girls College, Sanawad,",Madhya Pradesh,33,304,0,10.0,79,9.212121212000001,44.19876
C-54525,Abhigyan Mahavidyalaya,Rajasthan,21,756,0,10.0,76,36.0,93.686134
C-35436,Abhijit Kadam Insttute of Management,Maharashtra,13,693,0,0.0,90,53.30769231,88.505486
C-35143,"Abhilasha College of Education,",Madhya Pradesh,2,84,0,10.0,90,42.0,18.987993
C-52958,"ABHILASHA COLLEGE, SANDWA",Rajasthan,16,350,0,10.0,90,21.875,50.598637
C-40654,"Abhilasha T.T.College, Sahwa",Rajasthan,27,370,0,10.0,71,13.703703699999998,52.056763
C-11274,"Abhilashi College of Education, Ner",Himachal Pradesh,30,348,2,10.0,56,11.6,47.59057
C-55337,"Abhilashi College of Nursing,Mandi",Himachal Pradesh,28,186,2,10.0,70,6.642857143,28.9851
C-11378,"Abhilashi College of Pharmacy,",Himachal Pradesh,22,350,2,10.0,70,15.90909091,49.488724
C-11509,Abhilashi Institute of Management,Himachal Pradesh,9,22,1,10.0,43,2.444444444,7.4797325
C-11517,Abhilashi Institutes of Bio-,Himachal Pradesh,14,197,2,10.0,64,14.07142857,29.878855
C-59685,ABHINAV COLLEGE,Rajasthan,16,234,0,10.0,76,14.625,35.206764
C-7424,"Abhinav College of Education,",Maharashtra,11,188,0,0.0,55,17.09090909,26.808167
C-43020,"Abhinav College of Education, D.",Maharashtra,2,0,0,10.0,53,0.0,4.3092175
C-11223,Abhinav Education Society,Maharashtra,38,149,2,10.0,84,3.921052632,25.478605
C-49355,ABHINAV EDUCATION SOCIETY'S,Maharashtra,11,183,0,10.0,87,16.63636364,29.762457
C-44574,Abhinav Education Society's,Maharashtra,7,89,0,10.0,84,12.71428571,18.762491
C-46638,ABHINAV EDUCATION SOCIETYS,Maharashtra,20,436,0,10.0,74,21.8,59.80132
C-42232,Abhinav Education Societys,Maharashtra,5,48,0,10.0,68,9.6,13.174137
C-41811,Abhinav Education Societys,Maharashtra,19,278,2,10.0,44,14.63157895,37.987812
C-41660,Abhinav Education Societys,Maharashtra,26,119,0,10.0,79,4.576923077,21.462206
C-41257,Abhinav Education Societys,Maharashtra,16,196,0,10.0,82,12.25,31.00543
C-41966,Abhinav Education Societys Law,Maharashtra,4,246,0,10.0,78,61.5,36.80346
C-19604,Abhinav Hi-Tech College of Engineering,Telangana,85,634,0,10.0,62,7.458823529,79.46777
C-39450,Abhinav Institute of Management,Andhra Pradesh,13,44,0,0.0,87,3.384615385,13.915979
C-12381,ABHINAV PRAGYA MAHAVIDYALA,Uttar Pradesh,61,959,0,10.0,46,15.72131148,110.1092
C-22479,Abhinav Pragya Mahavidyalay,Uttar Pradesh,28,1576,0,10.0,68,56.28571429,176.42383
C-22568,Abhinav Pragya Mahavidyalay,Uttar Pradesh,36,2249,0,10.0,73,62.47222222,246.12207
C-22600,Abhinav Pragya Mahavidyalay,Uttar Pradesh,21,636,0,0.0,74,30.28571429,79.831635
C-12626,ABHINAV SEVA SANSTHAN MAHAVIDYALA,Uttar Pradesh,44,388,0,10.0,87,8.818181818,55.246777
C-33629,Abhinav Shetkari Shikshan,Maharashtra,68,2811,0,10.0,88,41.33823529,307.49017
C-17348,Abhiruchi Institute of Physical,Assam,16,87,3,10.0,89,5.4375,19.365332
C-53735,ABHIRUCHI LALIT KALA AkADAMI,Madhya Pradesh,3,15,0,0.0,14,5.0,3.0280476
C-50216,ABHYASA WOMEN'S COLLEGE,Telangana,12,405,0,0.0,51,33.75,51.507305
